Epoch: 1, Timestep: 1000, Reward: -0.60,  Time: 00:00:00
Epoch: 2, Timestep: 2000, Reward: -71.10,  Time: 00:00:06
Epoch: 3, Timestep: 3000, Reward: -65.51,  Time: 00:00:12
Epoch: 4, Timestep: 4000, Reward: -240.93,  Time: 00:00:18
Epoch: 5, Timestep: 5000, Reward: -169.66,  Time: 00:00:24
Epoch: 6, Timestep: 6000, Reward: -190.20,  Time: 00:00:30
Epoch: 7, Timestep: 7000, Reward: -222.60,  Time: 00:00:36
Epoch: 8, Timestep: 8000, Reward: -424.35,  Time: 00:00:42
Epoch: 9, Timestep: 9000, Reward: -20.57,  Time: 00:00:48
Epoch: 10, Timestep: 10000, Reward: -343.76,  Time: 00:00:54
Epoch: 11, Timestep: 11000, Reward: -48.65,  Time: 00:01:01
Epoch: 12, Timestep: 12000, Reward: 58.89,  Time: 00:01:08
Epoch: 13, Timestep: 13000, Reward: 27.12,  Time: 00:01:14
Epoch: 14, Timestep: 14000, Reward: 1373.51,  Time: 00:01:21
Epoch: 15, Timestep: 15000, Reward: 1479.35,  Time: 00:01:27
Epoch: 16, Timestep: 16000, Reward: 67.08,  Time: 00:01:35
Epoch: 17, Timestep: 17000, Reward: -22.97,  Time: 00:01:44
Epoch: 18, Timestep: 18000, Reward: 1270.90,  Time: 00:01:52
Epoch: 19, Timestep: 19000, Reward: 358.60,  Time: 00:02:00
Epoch: 20, Timestep: 20000, Reward: 1755.95,  Time: 00:02:09
Epoch: 21, Timestep: 21000, Reward: 825.05,  Time: 00:02:18
Epoch: 22, Timestep: 22000, Reward: 2511.03,  Time: 00:02:26
Epoch: 23, Timestep: 23000, Reward: 2981.30,  Time: 00:02:35
Epoch: 24, Timestep: 24000, Reward: 2773.38,  Time: 00:02:43
Epoch: 25, Timestep: 25000, Reward: 3152.12,  Time: 00:02:51
Epoch: 26, Timestep: 26000, Reward: 181.10,  Time: 00:02:59
Epoch: 27, Timestep: 27000, Reward: 3068.76,  Time: 00:03:08
Epoch: 28, Timestep: 28000, Reward: 536.11,  Time: 00:03:16
Epoch: 29, Timestep: 29000, Reward: 2910.24,  Time: 00:03:24
Epoch: 30, Timestep: 30000, Reward: 2506.61,  Time: 00:03:32
Epoch: 31, Timestep: 31000, Reward: 3209.26,  Time: 00:03:40
Epoch: 32, Timestep: 32000, Reward: 3886.91,  Time: 00:03:49
Epoch: 33, Timestep: 33000, Reward: 3664.62,  Time: 00:03:57
Epoch: 34, Timestep: 34000, Reward: 3877.86,  Time: 00:04:04
Epoch: 35, Timestep: 35000, Reward: 3737.28,  Time: 00:04:11
Epoch: 36, Timestep: 36000, Reward: 4082.80,  Time: 00:04:18
Epoch: 37, Timestep: 37000, Reward: 1510.01,  Time: 00:04:24
Epoch: 38, Timestep: 38000, Reward: 4013.82,  Time: 00:04:31
Epoch: 39, Timestep: 39000, Reward: 3294.81,  Time: 00:04:38
Epoch: 40, Timestep: 40000, Reward: 4450.60,  Time: 00:04:44
Epoch: 41, Timestep: 41000, Reward: 4250.29,  Time: 00:04:51
